,place_city,place_region,place_city_en,place_region_area,place_region_pop_2018,place_region_pop_2018_density,place_region_area_perc,place_region_vrp_2016,place_region_pop_2017,place_region_pop_2016,place_region_pop_diff_2017_2016,place_region_pop_diff_n_2017_2016,place_region_pop_diff_m_2017_2016,place_region_wage_2016,place_region_wage_2017,place_region_wage_2018,place_region_wage_diff_2018_2017,place_region_wage_diff_2017_2016,place_is_region_capital,place_region_pop_2017_density,place_region_pop_2016_density,place_region_pop_diff_2018_2017,place_city_lat,place_city_lon
759,Вельск,Архангельская область (без округа),VELSK,413103.0,1111031.0,2.7,2.412,427.9,1121813.0,1130240.0,-8427.0,-2161.0,-6266.0,35851.4,37493.4,41783.6,4290.2,1642.0,0,2.7,2.7,-10782.0,61.075645,42.097958
760,Венёв,Тульская область,VENEV G,25679.0,1491855.0,58.1,0.15,517.7,1499417.0,1506446.0,-7029.0,-10251.0,3222.0,26723.7,28564.2,31840.0,3275.8,1840.5,0,58.4,58.7,-7562.0,54.350628,38.266561
761,Верхняя Пышма,Свердловская область,V.PYSHMA,194307.0,4325256.0,22.3,1.135,1978.1,4329341.0,4330006.0,-665.0,-991.0,326.0,29961.9,32256.5,33809.4,1552.9,2294.6,0,22.3,22.3,-4085.0,56.972468,60.573893
762,Верхняя Пышма,Свердловская область,VERKHNYAYA P,194307.0,4325256.0,22.3,1.135,1978.1,4329341.0,4330006.0,-665.0,-991.0,326.0,29961.9,32256.5,33809.4,1552.9,2294.6,0,22.3,22.3,-4085.0,56.972468,60.573893
763,Вилючинск,Камчатский край,VILJUCHINSK,464275.0,315557.0,0.7,2.711,198.1,314729.0,316116.0,-1387.0,418.0,-1805.0,53089.3,56969.6,61739.4,4769.8,3880.3,0,0.7,0.7,828.0,52.931834,158.405383
764,Вихоревка,Иркутская область,VIKHOREVKA G,774846.0,2404195.0,3.1,4.525,1068.7,2408901.0,2412800.0,-3899.0,3247.0,-7146.0,32684.1,34262.5,37959.6,3697.1,1578.4,0,3.1,3.1,-4706.0,56.124722,101.171951
765,Вичуга,Ивановская область,VICHUGA,21437.0,1014646.0,47.3,0.125,179.6,1023170.0,1029838.0,-6668.0,-5342.0,-1326.0,19971.0,20475.3,23300.1,2824.8,504.3,0,47.7,48.0,-8524.0,57.220222,41.924561
766,Волгодонск,Ростовская область,VOLGODONSK G,100967.0,4220452.0,41.8,0.59,1270.9,4231355.0,4236000.0,-4645.0,-9680.0,5035.0,23402.7,25431.6,27594.2,2162.6,2028.9,0,41.9,42.0,-10903.0,47.512818,42.171761
767,Волжский,Волгоградская область,VOLZHSKIJ,112877.0,2521276.0,22.3,0.659,743.3,2535202.0,2545937.0,-10735.0,-6282.0,-4453.0,23229.0,25555.0,28747.7,3192.7,2326.0,0,22.5,22.6,-13926.0,48.782102,44.777984
768,Волжский,Волгоградская область,VOLZHSKY,112877.0,2521276.0,22.3,0.659,743.3,2535202.0,2545937.0,-10735.0,-6282.0,-4453.0,23229.0,25555.0,28747.7,3192.7,2326.0,0,22.5,22.6,-13926.0,48.782102,44.777984
769,Волоколамск,Московская область,VOLOKOLAMSK,44329.0,7503385.0,169.3,0.259,3565.3,7423470.0,7318647.0,104823.0,1082.0,103741.0,39593.0,42751.0,46409.5,3658.5,3158.0,0,167.5,165.1,79915.0,56.036013,35.958336
770,Волхов,Ленинградская область,VOLKHOV G,83908.0,1813816.0,21.6,0.49,913.8,1791916.0,1778857.0,13059.0,-8600.0,21659.0,32810.0,35090.3,39078.2,3987.9,2280.3,0,21.4,21.2,21900.0,59.927587,32.32768
771,Вольск,Саратовская область,VOLSK G,101240.0,2462950.0,24.3,0.591,655.1,2479260.0,2487529.0,-8269.0,-7705.0,-564.0,21676.6,22609.6,25275.1,2665.5,933.0,0,24.5,24.6,-16310.0,52.042755,47.386032
772,Воткинск,Удмуртская Республика,VOTKINSK G,42061.0,1513044.0,36.0,0.246,540.1,1516826.0,1517164.0,-338.0,1822.0,-2160.0,24694.9,25693.6,27628.1,1934.5,998.7,0,36.1,36.1,-3782.0,57.052505,53.990612
773,Всеволожск,Ленинградская область,VSEVOLOZHSK,83908.0,1813816.0,21.6,0.49,913.8,1791916.0,1778857.0,13059.0,-8600.0,21659.0,32810.0,35090.3,39078.2,3987.9,2280.3,0,21.4,21.2,21900.0,60.024006,30.646042
774,Вышний Волочёк,Тверская область,V.VOLOCHEK,84201.0,1283873.0,15.2,0.492,359.3,1296799.0,1304744.0,-7945.0,-8491.0,546.0,23456.0,24849.9,27300.2,2450.3,1393.9,0,15.4,15.5,-12926.0,57.588303,34.5714
775,Вяземский,Хабаровский край,VYAZEMSKIY,787633.0,1328302.0,1.7,4.599,637.7,1333294.0,1334552.0,-1258.0,328.0,-1586.0,37081.1,39582.8,43157.5,3574.7,2501.7,0,1.7,1.7,-4992.0,47.533455,134.757874
776,Вязники,Владимирская область,VYAZNIKI,29084.0,1378337.0,47.4,0.17,392.1,1389599.0,1397168.0,-7569.0,-7293.0,-276.0,23083.6,24681.3,27938.7,3257.4,1597.7,0,47.8,48.0,-11262.0,56.24514,42.137577
777,Вязьма,Смоленская область,VYAZMA,49779.0,949348.0,19.1,0.291,262.3,953201.0,958630.0,-5429.0,-5624.0,195.0,22470.6,23948.0,26457.2,2509.2,1477.4,0,19.1,19.3,-3853.0,55.210356,34.299519
778,Вязьма,Смоленская область,VYAZMA G,49779.0,949348.0,19.1,0.291,262.3,953201.0,958630.0,-5429.0,-5624.0,195.0,22470.6,23948.0,26457.2,2509.2,1477.4,0,19.1,19.3,-3853.0,55.210356,34.299519
779,Георгиевск,Ставропольский край,GEORGIEVSK G,66160.0,2800674.0,42.3,0.386,651.9,2804383.0,2801597.0,2786.0,3523.0,-737.0,22186.8,23665.5,26343.0,2677.5,1478.7,0,42.4,42.3,-3709.0,44.147894,43.474172
780,Глазов,Удмуртская Республика,GLAZOV,42061.0,1513044.0,36.0,0.246,540.1,1516826.0,1517164.0,-338.0,1822.0,-2160.0,24694.9,25693.6,27628.1,1934.5,998.7,0,36.1,36.1,-3782.0,58.14012,52.646439
781,Глазов,Удмуртская Республика,GLAZOV G,42061.0,1513044.0,36.0,0.246,540.1,1516826.0,1517164.0,-338.0,1822.0,-2160.0,24694.9,25693.6,27628.1,1934.5,998.7,0,36.1,36.1,-3782.0,58.14012,52.646439
782,Голицыно,Московская область,GOLITSYNO,44329.0,7503385.0,169.3,0.259,3565.3,7423470.0,7318647.0,104823.0,1082.0,103741.0,39593.0,42751.0,46409.5,3658.5,3158.0,0,167.5,165.1,79915.0,55.61496,36.988762
783,Городовиковск,Республика Калмыкия,GORODOVIKOVS,74731.0,275413.0,3.7,0.436,56.0,277803.0,278733.0,-930.0,747.0,-1677.0,18644.0,20184.9,23634.9,3450.0,1540.9,0,3.7,3.7,-2390.0,46.082851,41.934269
784,Гурьевск,Кемеровская область,GURIEVSK,95725.0,2694877.0,28.2,0.559,858.1,2708844.0,2717627.0,-8783.0,-6168.0,-2615.0,27669.0,30129.0,33384.2,3255.2,2460.0,0,28.3,28.4,-13967.0,54.284954,85.931091
785,Гурьевск,Кемеровская область,GURYEVSK G,95725.0,2694877.0,28.2,0.559,858.1,2708844.0,2717627.0,-8783.0,-6168.0,-2615.0,27669.0,30129.0,33384.2,3255.2,2460.0,0,28.3,28.4,-13967.0,54.284954,85.931091
786,Далматово,Курганская область,DALMATOVO,71488.0,845537.0,11.8,0.417,193.9,854109.0,861896.0,-7787.0,-2942.0,-4845.0,20931.4,22588.6,25548.4,2959.8,1657.2,0,11.9,12.1,-8572.0,56.258656,62.939163
787,Дальнереченск,Приморский край,DALNERECHENS,164673.0,1913037.0,11.6,0.962,736.9,1923116.0,1929008.0,-5892.0,-2683.0,-3209.0,33469.3,34856.0,38358.3,3502.3,1386.7,0,11.7,11.7,-10079.0,45.93372,133.734906
788,Данилов,Ярославская область,DANILOV,36177.0,1265684.0,35.0,0.211,469.8,1270736.0,1271912.0,-1176.0,-4673.0,3497.0,25725.3,27766.2,31460.0,3693.8,2040.9,0,35.1,35.2,-5052.0,58.188808,40.175114
789,Данилов,Ярославская область,DANILOV G,36177.0,1265684.0,35.0,0.211,469.8,1270736.0,1271912.0,-1176.0,-4673.0,3497.0,25725.3,27766.2,31460.0,3693.8,2040.9,0,35.1,35.2,-5052.0,58.188808,40.175114
790,Дедовск,Московская область,DEDOVSK G,44329.0,7503385.0,169.3,0.259,3565.3,7423470.0,7318647.0,104823.0,1082.0,103741.0,39593.0,42751.0,46409.5,3658.5,3158.0,0,167.5,165.1,79915.0,55.859781,37.120645
791,Дербент,Республика Дагестан,DERBENT,50270.0,3063885.0,60.9,0.294,597.1,3041900.0,3015660.0,26240.0,37148.0,-10908.0,17782.6,18780.6,21699.3,2918.7,998.0,0,60.5,60.0,21985.0,42.057858,48.288765
792,Десногорск,Смоленская область,DESNOGORSK G,49779.0,949348.0,19.1,0.291,262.3,953201.0,958630.0,-5429.0,-5624.0,195.0,22470.6,23948.0,26457.2,2509.2,1477.4,0,19.1,19.3,-3853.0,54.151666,33.288103
793,Дивногорск,Красноярский край,DIVNOGORSK,2366797.0,2876497.0,1.2,13.821,1767.9,2875301.0,2866490.0,8811.0,3983.0,4828.0,35423.9,37056.3,40617.2,3560.9,1632.4,0,1.2,1.2,1196.0,55.959644,92.37542
794,Донской,Тульская область,DONSKOY G,25679.0,1491855.0,58.1,0.15,517.7,1499417.0,1506446.0,-7029.0,-10251.0,3222.0,26723.7,28564.2,31840.0,3275.8,1840.5,0,58.4,58.7,-7562.0,53.965651,38.318337
795,Дрезна,Московская область,DREZNA G,44329.0,7503385.0,169.3,0.259,3565.3,7423470.0,7318647.0,104823.0,1082.0,103741.0,39593.0,42751.0,46409.5,3658.5,3158.0,0,167.5,165.1,79915.0,55.744809,38.849134
796,Дюртюли,Республика Башкортостан,DYURTYULY,142947.0,4063293.0,28.4,0.835,1344.4,4066972.0,4071064.0,-4092.0,3298.0,-7390.0,24921.8,26899.8,30190.2,3290.4,1978.0,0,28.5,28.5,-3679.0,55.490616,54.863895
797,Егорьевск,Московская область,EGOREVSK,44329.0,7503385.0,169.3,0.259,3565.3,7423470.0,7318647.0,104823.0,1082.0,103741.0,39593.0,42751.0,46409.5,3658.5,3158.0,0,167.5,165.1,79915.0,55.382976,39.035622
798,Егорьевск,Московская область,EGORIEVSK,44329.0,7503385.0,169.3,0.259,3565.3,7423470.0,7318647.0,104823.0,1082.0,103741.0,39593.0,42751.0,46409.5,3658.5,3158.0,0,167.5,165.1,79915.0,55.382976,39.035622
799,Елец,Липецкая область,YELETS,24047.0,1150201.0,47.8,0.14,470.2,1156221.0,1156093.0,128.0,-4444.0,4572.0,22976.0,25657.9,28965.8,3307.9,2681.9,0,48.1,48.1,-6020.0,52.621986,38.50033
800,Елизово,Камчатский край,YELIZOVO,464275.0,315557.0,0.7,2.711,198.1,314729.0,316116.0,-1387.0,418.0,-1805.0,53089.3,56969.6,61739.4,4769.8,3880.3,0,0.7,0.7,828.0,53.186497,158.383671
801,Енисейск,Красноярский край,YENISEYSK,2366797.0,2876497.0,1.2,13.821,1767.9,2875301.0,2866490.0,8811.0,3983.0,4828.0,35423.9,37056.3,40617.2,3560.9,1632.4,0,1.2,1.2,1196.0,58.453221,92.174817
802,Ершов,Саратовская область,ERSHOV G,101240.0,2462950.0,24.3,0.591,655.1,2479260.0,2487529.0,-8269.0,-7705.0,-564.0,21676.6,22609.6,25275.1,2665.5,933.0,0,24.5,24.6,-16310.0,51.34985,48.275078
803,Железноводск,Ставропольский край,ZHELEZNOVODS,66160.0,2800674.0,42.3,0.386,651.9,2804383.0,2801597.0,2786.0,3523.0,-737.0,22186.8,23665.5,26343.0,2677.5,1478.7,0,42.4,42.3,-3709.0,44.142403,43.009075
804,Жигулёвск,Самарская область,ZHIGULEVSK G,53565.0,3193514.0,59.6,0.313,1275.1,3203679.0,3205975.0,-2296.0,-4277.0,1981.0,25872.2,27594.0,30285.9,2691.9,1721.8,0,59.8,59.9,-10165.0,53.400512,49.495566
805,Жуковка,Брянская область,ZHUKOVKA,34857.0,1210982.0,34.7,0.204,285.8,1220530.0,1225741.0,-5211.0,-5678.0,467.0,20909.1,22635.4,24555.8,1920.4,1726.3,0,35.0,35.2,-9548.0,53.532961,33.732086
806,Завитинск,Амурская область,ZAVITINSK,361908.0,798424.0,2.2,2.113,287.6,801752.0,805689.0,-3937.0,-667.0,-3270.0,30422.1,32739.5,37846.5,5107.0,2317.4,0,2.2,2.2,-3328.0,50.111154,129.440234
807,Завитинск,Амурская область,ZAVITINSK G,361908.0,798424.0,2.2,2.113,287.6,801752.0,805689.0,-3937.0,-667.0,-3270.0,30422.1,32739.5,37846.5,5107.0,2317.4,0,2.2,2.2,-3328.0,50.111154,129.440234
808,Заозёрный,Красноярский край,ZAOZERNYY G,2366797.0,2876497.0,1.2,13.821,1767.9,2875301.0,2866490.0,8811.0,3983.0,4828.0,35423.9,37056.3,40617.2,3560.9,1632.4,0,1.2,1.2,1196.0,55.965401,94.708107
809,Заполярный,Мурманская область,ZAPOLYARNYY,144902.0,753557.0,5.2,0.846,425.8,757621.0,762173.0,-4552.0,-209.0,-4343.0,45063.1,47349.7,52351.0,5001.3,2286.6,0,5.2,5.3,-4064.0,69.426239,30.819939
810,Звенигород,Московская область,ZVENIGOROD G,44329.0,7503385.0,169.3,0.259,3565.3,7423470.0,7318647.0,104823.0,1082.0,103741.0,39593.0,42751.0,46409.5,3658.5,3158.0,0,167.5,165.1,79915.0,55.729361,36.858538
